PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,SEASON
1630639,A.J. Lawson,1610612742,DAL,15,108.26833333333333,2022-23
1631260,AJ Green,1610612749,MIL,35,344.95,2022-23
1631100,AJ Griffin,1610612737,ATL,72,1401.435,2022-23
203932,Aaron Gordon,1610612743,DEN,68,2055.1066666666666,2022-23
1628988,Aaron Holiday,1610612737,ATL,63,845.2566666666667,2022-23
1630174,Aaron Nesmith,1610612754,IND,73,1816.4033333333334,2022-23
1630598,Aaron Wiggins,1610612760,OKC,70,1297.4366666666667,2022-23
1629678,Admiral Schofield,1610612753,ORL,37,451.26166666666666,2022-23
201143,Al Horford,1610612738,BOS,63,1921.375,2022-23
202692,Alec Burks,1610612765,DET,51,1122.4433333333334,2022-23
1630197,Aleksej Pokusevski,1610612760,OKC,34,701.3483333333334,2022-23
